unique_item_id,used_list_price,used_condition,department,category,item_parent_sku,color,size,msrp_new,last_known_retail_price_new,first_approved_date,first_ordered_date
287633,15.6798,Perfect,Furniture,Desks,117612,Blue,M ,43.945,19.83,2018-07-01T00:00:00,
316590,106.92,Great,Kids Storage,Boxes,112641,Black,14,198.0,,2018-09-04T00:00:00,
321799,52.1172,Perfect,Kids Storage,Envelopes,796831,Gray,10,98.955,61.64455,2018-09-16T00:00:00,2018-09-20T00:00:00
330601,71.982,Perfect,Kids Furniture,Beds,143467,Black,XL,141.9,,2018-10-08T00:00:00,2018-10-16T00:00:00
310322,84.0564,Perfect,Kitchen and Dining,Wine Glasses,895646,Blue,M/,148.5,76.60455,2018-08-23T00:00:00,2018-08-25T00:00:00
314913,166.7025,Perfect,Kitchen and Dining,Spoons,113719,Green,Lo,215.1,,2018-09-01T00:00:00,2018-09-04T00:00:00
317296,96.8868,Great,Kitchen and Dining,Spoons,105158,Green,Pe,125.955,98.10955,2018-09-07T00:00:00,2018-09-15T00:00:00
306408,26.4708,Perfect,Outdoor Furniture,Side Tables,124523,Blue,6,93.5,28.83,2018-08-14T00:00:00,2018-08-20T00:00:00
335935,54.405,Great,Kids Storage,Shelves,848243,Black,44,117.0,,2018-10-21T00:00:00,2018-10-22T00:00:00
323066,102.5244,Perfect,Kitchen and Dining,Spoons,130255,Blue,Re,179.955,93.43455,2018-09-20T00:00:00,2018-09-26T00:00:00
311630,63.18,Great,Kids Storage,Shelves,145992,Gray,42,117.0,,2018-08-26T00:00:00,2018-09-18T00:00:00
295824,51.6024,Perfect,Outdoor Storage,Shelves,141506,Green,8.,108.0,,2018-07-19T00:00:00,
302281,45.9234,Perfect,Outdoor Furniture,Side Tables,153525,Green,4,97.9,,2018-08-02T00:00:00,
288327,61.5474,Perfect,Kids Storage,Boxes,144058,Brown,12,108.0,,2018-07-02T00:00:00,
318035,70.7823,OK,Outdoor Furniture,Side Tables,105902,Khaki,L,175.945,111.93,2018-09-09T00:00:00,
316532,53.568,Great,Outdoor Storage,Shelves,138015,Black,8.,117.0,60.61605,2018-09-04T00:00:00,
298285,41.4594,Perfect,Outdoor Furniture,Side Tables,150840,Black,S,88.0,,2018-07-23T00:00:00,2018-07-28T00:00:00
301453,19.8834,Perfect,Storage,Envelopes,114352,Pink,1 ,49.5,,2018-08-02T00:00:00,2018-08-13T00:00:00
318551,48.36,OK,Outdoor Storage,Boxes,113731,Gray,9,117.0,,2018-09-09T00:00:00,2018-09-23T00:00:00
307710,45.306,Great,Outdoor Furniture,Chairs,133922,White,S,121.0,54.83,2018-08-19T00:00:00,2018-10-31T00:00:00
308804,48.1464,Perfect,Outdoor Furniture,Side Tables,150840,Black,S,88.0,,2018-08-19T00:00:00,2018-08-26T00:00:00
337879,38.6787,Perfect,Outdoor Furniture,Beds,894963,Green,S,108.9,48.93,2018-10-26T00:00:00,2018-10-29T00:00:00
327817,271.3275,Perfect,Kitchen and Dining,Spoons,113720,Green,Do,350.1,,2018-09-30T00:00:00,2018-10-03T00:00:00
323968,193.59,Perfect,Kitchen and Dining,Spoons,113719,Green,Lo,215.1,,2018-09-22T00:00:00,2018-09-23T00:00:00
291841,62.2914,Perfect,Kids Storage,Shelves,152218,Gray,10,108.0,,2018-07-09T00:00:00,2018-07-18T00:00:00
319663,66.96,OK,Outdoor Storage,Boxes,857721,Red,9,162.0,,2018-09-16T00:00:00,2018-09-21T00:00:00
323078,139.7304,Perfect,Outdoor Furniture,Rugs,103816,Blue,XS,357.5,,2018-09-17T00:00:00,2018-09-26T00:00:00
315510,27.4104,Perfect,Outdoor Furniture,Beds,143551,Black,M,50.6,,2018-09-02T00:00:00,
313115,33.2754,Perfect,Outdoor Furniture,Desks,140282,Black,L,71.5,,2018-08-30T00:00:00,
287567,46.6674,Perfect,Outdoor Furniture,Beds,140434,Red,6,99.0,,2018-07-01T00:00:00,
338498,45.3276,Perfect,Outdoor Furniture,Side Tables,108939,Green,10,76.945,,2018-10-28T00:00:00,
285362,64.152,OK,Kids Storage,Boxes,105502,Khaki,12,153.0,93.34105,2018-07-01T00:00:00,
289494,52.1748,Perfect,Outdoor Furniture,Dining Tables,869535,Black,M,126.5,56.83,2018-07-05T00:00:00,
301342,16.3836,Great,Kids Furniture,Dining Tables,147605,Green,L/,49.5,19.83,2018-07-31T00:00:00,
335892,51.8184,OK,Kids Storage,Boxes,846781,Black,12,107.955,,2018-10-21T00:00:00,
320726,58.2876,Great,Kids Furniture,Side Tables,127683,Gray,40,109.945,,2018-09-16T00:00:00,
336144,190.7604,Perfect,Kitchen and Dining,Spoons,127776,Red,Lo,224.1,173.84455,2018-10-21T00:00:00,2018-10-27T00:00:00
318267,38.3253,Perfect,Kitchen and Dining,Pots,714249,Not color,4 ,49.455,,2018-09-09T00:00:00,2018-09-14T00:00:00
336844,252.072,OK,Kitchen and Dining,Spoons,113720,Green,Do,350.1,,2018-10-22T00:00:00,2018-10-22T00:00:00
320175,164.2659,Perfect,Kitchen and Dining,Spoons,127776,Red,Lo,224.1,173.84455,2018-09-14T00:00:00,2018-09-20T00:00:00
294761,97.8918,Perfect,Outdoor Furniture,Rugs,125993,Green,XS,273.9,123.83,2018-07-15T00:00:00,2018-08-11T00:00:00
340658,50.7384,Perfect,Outdoor Furniture,Rugs,149029,Blue,S,129.8,,2018-10-29T00:00:00,
334104,96.552,Perfect,Kids Furniture,Beds,104533,Blue,S,163.9,,2018-10-20T00:00:00,
321417,63.1935,OK,Outdoor Storage,Shelves,145903,Blue,8,117.0,93.43455,2018-09-16T00:00:00,
340237,59.4084,Great,Outdoor Furniture,Desks,146927,Gray,S,140.8,,2018-10-30T00:00:00,
281496,31.7304,Perfect,Outdoor Furniture,Beds,145741,Gray,XL,55.0,,2018-06-16T00:00:00,2018-06-18T00:00:00
297184,102.5244,Perfect,Kitchen and Dining,Plates,113206,Black,NO,179.955,93.43455,2018-07-21T00:00:00,2018-07-24T00:00:00
305809,208.5525,Perfect,Kitchen and Dining,Spoons,124269,Blue,Lo,269.1,,2018-08-11T00:00:00,2018-08-17T00:00:00
277165,25.0728,Great,Kitchen and Dining,Spoons,127033,Green,Re,35.955,,2018-06-08T00:00:00,2018-06-15T00:00:00
294000,56.7864,Perfect,Kids Furniture,Side Tables,143036,Blue,M,104.5,,2018-07-15T00:00:00,2018-07-22T00:00:00
293145,51.15,Perfect,Kids Storage,Boxes,113823,Brown,10,99.0,,2018-07-13T00:00:00,2018-07-14T00:00:00
284915,127.2333,Great,Kids Furniture,Rugs,788626,Blue,M,328.9,178.83,2018-06-24T00:00:00,2018-07-05T00:00:00
297315,52.0614,OK,Kids Storage,Boxes,127765,Brown,11,125.955,,2018-07-22T00:00:00,2018-07-31T00:00:00
315509,118.5378,Perfect,Kitchen and Dining,Spoons,128394,Blue,Lo,152.955,,2018-09-02T00:00:00,2018-09-09T00:00:00
319222,42.9624,Perfect,Kids Storage,Shelves,113029,Black,10,112.5,,2018-09-11T00:00:00,2018-10-02T00:00:00
278413,52.0614,Perfect,Kitchen and Dining,Spoons,846001,Red,Re,71.1,55.09955,2018-06-12T00:00:00,2018-06-30T00:00:00
296412,291.5568,Great,Kitchen and Dining,Spoons,112182,Gray,Re,359.955,,2018-07-22T00:00:00,2018-07-29T00:00:00
338947,36.2514,Perfect,Outdoor Furniture,Side Tables,124744,Blue,S,77.0,,2018-10-29T00:00:00,
331583,78.213,Great,Kids Storage,Shelves,109184,Gray,11,130.5,102.78455,2018-10-11T00:00:00,
305923,43.6914,Perfect,Outdoor Furniture,Side Tables,151251,Gray,0,93.5,,2018-08-17T00:00:00,
295486,54.1944,Perfect,Kids Furniture,Desks,140413,Blue,M,99.0,,2018-07-19T00:00:00,
286945,190.3338,Great,Outdoor Furniture,Side Tables,134867,Blue,XL,416.9,,2018-07-01T00:00:00,
322506,96.39,Perfect,Kitchen and Dining,Spoons,107474,Green,Lo,107.1,,2018-09-20T00:00:00,
310436,54.9288,Perfect,Kids Storage,Shelves,134977,Gray,11,108.0,55.94105,2018-08-20T00:00:00,2018-08-23T00:00:00
336441,56.7021,Perfect,Kitchen and Dining,Spoons,129242,Blue,Re,80.955,,2018-10-22T00:00:00,2018-10-23T00:00:00
340609,71.0148,Perfect,Outdoor Storage,Shelves,146609,Gray,7.,117.0,83.99105,2018-10-29T00:00:00,2018-10-30T00:00:00
315816,61.7976,Great,Kitchen and Dining,Spoons,894999,Gray,Re,80.955,62.57955,2018-09-02T00:00:00,2018-09-06T00:00:00
301932,82.0044,Perfect,Kitchen and Dining,Spoons,112194,Red,Lo,143.955,74.73455,2018-08-06T00:00:00,2018-08-13T00:00:00
282730,99.09,Great,Outdoor Storage,Shelves,110163,Black,7,144.0,112.13455,2018-06-18T00:00:00,2018-06-21T00:00:00
310341,95.8551,Great,Kitchen and Dining,Wine Glasses,150652,Purple,55,197.955,,2018-08-23T00:00:00,2018-09-02T00:00:00
302630,64.1088,Perfect,Outdoor Storage,Envelopes,152306,Blue,8,126.0,65.29105,2018-08-02T00:00:00,2018-08-07T00:00:00
307414,68.6664,Perfect,Kitchen and Dining,Spoons,894999,Gray,Re,80.955,62.57955,2018-08-18T00:00:00,2018-09-03T00:00:00
320647,41.4315,Great,Outdoor Storage,Bags,897409,Red,39,89.1,,2018-09-16T00:00:00,2018-09-19T00:00:00
282392,86.2272,Perfect,Outdoor Furniture,Rugs,142065,Green,M,207.9,93.93,2018-06-18T00:00:00,2018-09-18T00:00:00
291176,44.6904,Perfect,Outdoor Furniture,Beds,150605,White,L,82.5,,2018-07-08T00:00:00,2018-08-19T00:00:00
299855,33.2754,Perfect,Outdoor Furniture,Beds,140429,Blue,M,99.0,,2018-07-28T00:00:00,2018-08-20T00:00:00
335950,103.2156,Great,Kids Furniture,Side Tables,124415,Black,M ,196.9,124.93,2018-10-21T00:00:00,
293093,17.6514,Perfect,Kids Furniture,Desks,142358,White,M,38.445,,2018-08-06T00:00:00,
305796,102.7512,Perfect,Outdoor Storage,Shelves,134975,Black,8,135.0,104.65455,2018-08-11T00:00:00,
340366,96.5304,Perfect,Outdoor Storage,Shelves,162124,Gray,9.,135.0,,2018-10-30T00:00:00,
286573,47.2998,Perfect,Outdoor Storage,Shelves,126290,Black,9,108.0,55.94105,2018-06-30T00:00:00,
335388,47.5848,Perfect,Outdoor Furniture,Beds,132069,Black,XL,165.0,51.83,2018-10-21T00:00:00,
310718,82.4688,Perfect,Outdoor Storage,Shelves,133821,Blue,9.,135.0,83.99105,2018-08-23T00:00:00,
308070,53.3304,Perfect,Outdoor Furniture,Side Tables,153528,Gray,00,97.9,,2018-08-18T00:00:00,
288181,45.9234,Perfect,Outdoor Furniture,Side Tables,153538,Green,S ,97.9,,2018-07-02T00:00:00,
315241,65.937,Great,Kitchen and Dining,Spoons,870779,Gray,Qu,107.1,77.53955,2018-09-01T00:00:00,
288154,75.9888,Great,Kids Storage,Boxes,126211,Brown,14,126.0,,2018-07-03T00:00:00,
289239,31.899,Great,Kids Furniture,Rugs,127336,Blue,XX,98.945,44.83,2018-07-07T00:00:00,
316051,48.1554,Perfect,Outdoor Storage,Shelves,132648,Gray,7.,116.991,,2018-09-03T00:00:00,
292741,39.3204,Great,Outdoor Furniture,Desks,140423,Blue,L,93.5,,2018-07-13T00:00:00,
301242,20.4984,Perfect,Outdoor Furniture,Desks,132560,Pink,L,53.9,,2018-08-02T00:00:00,
292742,45.6624,Great,Outdoor Furniture,Desks,140423,Blue,L,93.5,,2018-07-14T00:00:00,
297015,251.7324,Perfect,Kitchen and Dining,Forks,110206,Green,NO,341.955,266.40955,2018-07-21T00:00:00,2018-07-22T00:00:00
321614,145.7568,Perfect,Kitchen and Dining,Spoons,135411,Green,Re,161.955,,2018-09-15T00:00:00,2018-10-04T00:00:00
316632,26.7084,Great,Outdoor Storage,Envelopes,881342,Black,8,49.455,,2018-09-04T00:00:00,2018-09-08T00:00:00
311633,23.5848,Perfect,Outdoor Furniture,Chairs,127380,Blue,XS,66.0,29.83,2018-08-25T00:00:00,
299751,41.85,Perfect,Storage,Boxes,109578,Black,9 ,81.0,,2018-07-28T00:00:00,
322437,85.6344,Perfect,Kitchen and Dining,Spoons,896028,Gray,Lo,116.955,90.62955,2018-09-20T00:00:00,
334149,16.9725,OK,Outdoor Furniture,Rugs,127896,Gray,S,98.945,26.83,2018-10-15T00:00:00,
299867,13.1874,Perfect,Outdoor Furniture,Desks,131190,Green,L,66.0,,2018-07-28T00:00:00,
332276,53.568,Great,Outdoor Storage,Shelves,123586,Purple,8,117.0,60.61605,2018-10-15T00:00:00,
311668,13.0032,Great,Outdoor Furniture,Desks,143056,Purple,L,38.5,,2018-09-13T00:00:00,
274246,57.6936,Great,Outdoor Storage,Shelves,887796,Brown,10,125.955,65.29105,2018-06-03T00:00:00,
338895,35.4516,Great,Kids Furniture,Side Tables,156442,Gray,34,110.0,49.83,2018-10-29T00:00:00,
305785,16.9539,Great,Outdoor Furniture,Desks,128990,Yellow,S,66.0,23.83,2018-08-18T00:00:00,2018-10-05T00:00:00
305798,122.0184,Perfect,Kitchen and Dining,Spoons,895337,Blue,Re,143.1,111.19955,2018-08-11T00:00:00,2018-08-16T00:00:00
310365,18.8418,Perfect,Outdoor Furniture,Desks,146498,Green,S,75.9,23.83,2018-08-23T00:00:00,2018-10-05T00:00:00
314104,123.0876,OK,Kitchen and Dining,Spoons,126620,Green,Re,170.955,,2018-09-03T00:00:00,2018-09-08T00:00:00
310173,69.7128,Perfect,Kitchen and Dining,Spoons,895084,Gray,Lo,89.955,,2018-08-23T00:00:00,
340499,67.8714,OK,Kitchen and Dining,Bowls,131841,Gray,Gr,125.1,,2018-10-30T00:00:00,
284382,53.568,Great,Kids Storage,Shelves,134775,Gray,8 ,117.0,60.61605,2018-06-24T00:00:00,
330425,27.5373,Perfect,Outdoor Furniture,Desks,141849,Blue,S,77.0,34.83,2018-10-08T00:00:00,
305992,38.4048,Perfect,Outdoor Furniture,Rugs,137200,Blue,L,132.0,41.83,2018-08-17T00:00:00,
314431,85.6344,Perfect,Kitchen and Dining,Spoons,896028,Gray,Lo,116.955,90.62955,2018-09-01T00:00:00,
293157,21.3714,Perfect,Kids Furniture,Desks,142823,Blue,L,49.5,,2018-07-13T00:00:00,2018-07-17T00:00:00
308299,47.6532,Great,Kitchen and Dining,Spoons,896024,Yellow,Re,107.955,56.03455,2018-08-19T00:00:00,2018-08-24T00:00:00
294185,56.4789,Perfect,Kitchen and Dining,Appliances,135358,Gray,NO,116.1,59.77455,2018-07-15T00:00:00,2018-07-20T00:00:00
319780,53.46,Great,Outdoor Storage,Shelves,867243,Gray,41,99.0,,2018-09-13T00:00:00,2018-09-21T00:00:00
312591,19.8834,Perfect,Kids Furniture,Desks,153601,Gray,L,42.9,,2018-08-27T00:00:00,2018-09-03T00:00:00
284883,16.1727,Great,Kitchen and Dining,Spoons,149120,Gray,NO,29.691,,2018-06-27T00:00:00,2018-07-02T00:00:00
317623,100.44,Great,Kids Storage,Boxes,789686,Brown,13,216.0,,2018-09-08T00:00:00,2018-09-21T00:00:00
276307,45.3003,Perfect,Kitchen and Dining,Spoons,127388,Blue,Lo,58.455,,2018-06-05T00:00:00,2018-06-20T00:00:00
314720,76.9608,Perfect,Outdoor Furniture,Rugs,137901,Purple,XS,185.9,83.83,2018-09-01T00:00:00,
300275,103.9554,Perfect,Kids Furniture,Rugs,154084,Green,XL,220.0,,2018-08-02T00:00:00,
286071,41.4594,Perfect,Kids Furniture,Desks,157044,Yellow,L,88.0,,2018-06-25T00:00:00,
331240,35.6508,Perfect,Kids Furniture,Dining Tables,787069,Black,M,86.9,38.83,2018-10-08T00:00:00,
316778,191.7864,Perfect,Kitchen and Dining,Spoons,127032,Red,Lo,224.955,174.77955,2018-09-04T00:00:00,
312942,58.6008,Perfect,Outdoor Furniture,Beds,141878,Gray,1X,141.9,63.83,2018-08-27T00:00:00,
305204,138.4344,Perfect,Kitchen and Dining,Spoons,127032,Red,Re,161.955,126.15955,2018-08-11T00:00:00,
295699,17.2608,Perfect,Outdoor Furniture,Desks,141097,Multi-colored,XL,49.445,21.83,2018-07-19T00:00:00,
304024,48.1464,Perfect,Outdoor Furniture,Side Tables,150778,Gray,14,88.0,,2018-08-04T00:00:00,
280844,73.2888,Perfect,Kids Storage,Shelves,133757,Green,8,144.0,74.64105,2018-06-16T00:00:00,2018-08-09T00:00:00
301207,251.7324,Perfect,Kitchen and Dining,Forks,894016,Khaki,NO,395.1,266.40955,2018-07-30T00:00:00,2018-07-31T00:00:00
289235,17.6514,Perfect,Kids Furniture,Desks,155519,Blue,M,38.5,,2018-07-05T00:00:00,
316924,46.44,Great,Outdoor Storage,Boxes,114340,Black,6,108.0,,2018-09-04T00:00:00,
300730,15.3144,Perfect,Outdoor Furniture,Desks,146822,Green,M,39.6,,2018-07-31T00:00:00,
322386,38.07,OK,Outdoor Furniture,Beds,132064,Black,XS,165.0,51.83,2018-09-20T00:00:00,
288351,67.4994,Perfect,Outdoor Storage,Shelves,144102,Blue,8,117.0,,2018-07-02T00:00:00,
331231,77.562,Perfect,Kids Furniture,Rugs,895305,Black,XX,152.9,,2018-10-09T00:00:00,
291754,42.0984,Perfect,Outdoor Furniture,Beds,158429,Blue,M,71.5,,2018-07-09T00:00:00,
289306,42.0984,Perfect,Outdoor Furniture,Side Tables,140230,Green,6,77.0,,2018-07-05T00:00:00,
280047,57.3996,Great,Kids Storage,Envelopes,151202,Black,13,103.5,,2018-06-12T00:00:00,
334311,20.1345,OK,Kids Furniture,Desks,119109,Green,S,71.445,31.83,2018-10-19T00:00:00,2018-10-23T00:00:00
292393,40.7154,Perfect,Kids Furniture,Side Tables,153600,Brown,32,86.9,,2018-07-12T00:00:00,2018-08-13T00:00:00
279364,92.3184,Great,Outdoor Storage,Boxes,119708,Gray,7,170.955,,2018-06-12T00:00:00,
283279,16.4703,Perfect,Outdoor Furniture,Desks,136717,Blue,L,65.945,20.83,2018-06-18T00:00:00,
282025,35.4423,Perfect,Outdoor Furniture,Beds,134863,Green,S,143.0,44.83,2018-06-16T00:00:00,
316323,187.6275,Perfect,Kitchen and Dining,Spoons,111165,Blue,Re,242.1,,2018-09-04T00:00:00,2018-09-10T00:00:00
304063,107.2848,Great,Kitchen and Dining,Spoons,127032,Red,Re,161.955,126.15955,2018-08-06T00:00:00,
312155,71.2938,OK,Outdoor Furniture,Rugs,134096,Red,M,284.9,128.83,2018-08-30T00:00:00,2018-09-08T00:00:00
285117,143.0712,Great,Kitchen and Dining,Spoons,896030,Red,Lo,215.955,168.23455,2018-07-01T00:00:00,2018-07-20T00:00:00
276358,109.8144,Great,Kitchen and Dining,Spoons,895337,Blue,Re,143.1,111.19955,2018-06-05T00:00:00,2018-06-28T00:00:00
292830,135.4104,Perfect,Outdoor Furniture,Rugs,150833,Red,M,247.5,,2018-07-14T00:00:00,2018-08-13T00:00:00
302420,24.6672,Great,Outdoor Furniture,Desks,109528,Green,S,71.5,,2018-08-03T00:00:00,2018-08-16T00:00:00
305943,105.0714,Perfect,Kitchen and Dining,Spoons,895337,Blue,Re,143.1,111.19955,2018-08-11T00:00:00,2018-08-18T00:00:00
286009,24.7845,Great,Outdoor Furniture,Desks,141849,Pink,L,77.0,34.83,2018-07-01T00:00:00,2018-07-28T00:00:00
317216,69.768,Great,Outdoor Storage,Shelves,153625,Blue,8,108.0,,2018-09-08T00:00:00,2018-09-23T00:00:00
305417,118.5378,Perfect,Kitchen and Dining,Spoons,147927,Blue,Re,152.955,,2018-08-11T00:00:00,2018-08-13T00:00:00
325752,230.7744,Perfect,Kitchen and Dining,Spoons,128370,Gray,Re,269.955,210.30955,2018-09-24T00:00:00,2018-10-11T00:00:00
309625,37.0233,Perfect,Outdoor Furniture,Rugs,136956,White,XL,130.9,46.83,2018-08-19T00:00:00,
311444,195.8904,Perfect,Outdoor Furniture,Rugs,143270,Red,M,357.5,,2018-08-25T00:00:00,
285750,33.9984,Great,Kids Furniture,Desks,140773,Black,L,96.8,,2018-07-01T00:00:00,
298737,138.2073,Perfect,Outdoor Furniture,Rugs,136880,Black,M,385.0,174.83,2018-07-23T00:00:00,
274816,72.6516,OK,Outdoor Furniture,Rugs,132633,Green,S,218.9,98.93,2018-06-04T00:00:00,
327782,9.6552,Perfect,Kids Furniture,Desks,123340,Gray,L,30.745,7.93,2018-09-30T00:00:00,
339918,55.0152,Perfect,Outdoor Furniture,Side Tables,125262,Gray,S,82.5,59.93,2018-10-30T00:00:00,
314746,203.5476,Perfect,Kitchen and Dining,Spoons,151938,Purple,Re,296.955,,2018-09-01T00:00:00,
288560,17.9064,Perfect,Kids Furniture,Desks,155004,Black,L,33.0,,2018-07-05T00:00:00,
322824,73.764,OK,Outdoor Furniture,Rugs,143263,Gray,XS,196.9,,2018-09-20T00:00:00,
307114,52.1748,Perfect,Kids Furniture,Rugs,135506,Black,XL,125.4,56.83,2018-08-17T00:00:00,
318541,64.6908,Great,Outdoor Storage,Shelves,117303,Black,9,117.0,85.01955,2018-09-09T00:00:00,
293110,38.6424,Perfect,Outdoor Furniture,Desks,128344,Gray,L,71.5,,2018-07-13T00:00:00,
336494,75.5784,Perfect,Kids Storage,Shelves,119906,Gray,9,125.955,,2018-10-25T00:00:00,
299808,36.0504,Perfect,Outdoor Furniture,Desks,157067,Blue,10,66.0,,2018-07-28T00:00:00,
337378,136.89,Perfect,Kitchen and Dining,Spoons,127387,Purple,Re,152.1,,2018-10-27T00:00:00,
313555,44.4354,Perfect,Outdoor Storage,Shelves,141506,Green,7.,108.0,,2018-08-30T00:00:00,
277316,79.4664,Great,Kitchen and Dining,Spoons,107475,Blue,Re,98.1,,2018-06-10T00:00:00,2018-06-19T00:00:00
322953,40.7712,Great,Kitchen and Dining,Appliances,118789,Brown,NO,58.455,,2018-09-20T00:00:00,2018-09-21T00:00:00
275976,307.7244,Perfect,Kitchen and Dining,Spoons,896015,Gray,Re,359.955,280.43455,2018-06-05T00:00:00,2018-07-07T00:00:00
278751,131.5764,Perfect,Kitchen and Dining,Spoons,120462,Brown,1 ,179.1,139.24955,2018-06-27T00:00:00,2018-07-25T00:00:00
291533,25.4913,Great,Kids Furniture,Rugs,131464,Black,XL,67.045,35.83,2018-07-10T00:00:00,2018-08-19T00:00:00
316182,123.0444,Perfect,Kitchen and Dining,Spoons,896031,Purple,Re,143.955,112.13455,2018-09-03T00:00:00,2018-09-05T00:00:00
323548,79.4664,Great,Kitchen and Dining,Spoons,107475,Blue,Re,98.1,,2018-09-20T00:00:00,2018-09-21T00:00:00
332728,66.8628,Great,Kids Storage,Shelves,133875,Black,12,90.0,75.66955,2018-10-14T00:00:00,2018-10-15T00:00:00
313223,222.5769,Perfect,Kitchen and Dining,Forks,894015,Khaki,NO,350.1,235.55455,2018-08-27T00:00:00,2018-08-28T00:00:00
336499,43.5891,OK,Kids Furniture,Rugs,885863,Gray,L,152.9,68.93,2018-10-26T00:00:00,2018-10-27T00:00:00
288515,63.7794,Perfect,Outdoor Storage,Shelves,123980,Blue,7.,103.5,,2018-07-02T00:00:00,2018-07-18T00:00:00
304712,73.3752,Perfect,Outdoor Storage,Shelves,135001,Gray,9,99.0,74.73455,2018-08-10T00:00:00,2018-08-17T00:00:00
317934,136.89,Perfect,Kitchen and Dining,Spoons,117154,Orange,Re,152.1,,2018-09-08T00:00:00,2018-09-10T00:00:00
313229,14.787,OK,Kitchen and Dining,Appliances,104643,Blue,NO,38.655,19.56955,2018-08-30T00:00:00,2018-09-27T00:00:00
278656,61.2576,Perfect,Kitchen and Dining,Appliances,125431,Black,NO,80.1,,2018-06-12T00:00:00,2018-07-17T00:00:00
281501,46.5,Perfect,Outdoor Storage,Boxes,137570,Gray,11,90.0,,2018-06-16T00:00:00,2018-07-08T00:00:00
274708,122.7636,Perfect,Kitchen and Dining,Spoons,132727,Green,Re,161.1,,2018-06-04T00:00:00,2018-06-24T00:00:00
305450,86.4,Perfect,Outdoor Storage,Boxes,114409,Blue,7,144.0,,2018-08-17T00:00:00,2018-10-08T00:00:00
280470,73.3212,OK,Outdoor Storage,Boxes,855886,Gray,8.,179.955,93.34105,2018-06-18T00:00:00,2018-10-10T00:00:00
299773,55.8,Perfect,Kids Storage,Shelves,113824,Brown,11,108.0,,2018-07-27T00:00:00,2018-08-22T00:00:00
302506,63.9576,OK,Kitchen and Dining,Forks,115519,Green,NO,116.955,72.86455,2018-08-05T00:00:00,2018-08-18T00:00:00
297601,24.3753,Perfect,Outdoor Furniture,Side Tables,110113,Black,XS,97.9,30.83,2018-07-21T00:00:00,2018-08-20T00:00:00
290550,27.7776,Great,Outdoor Furniture,Side Tables,153861,Black,S,60.5,,2018-07-10T00:00:00,2018-07-13T00:00:00
326073,15.8379,Perfect,Kitchen and Dining,Spoons,719843,Blue,S,22.455,16.76455,2018-09-28T00:00:00,2018-10-19T00:00:00
287757,87.885,Great,Kids Storage,Shelves,128119,Gray,14,189.0,,2018-07-01T00:00:00,2018-10-11T00:00:00
301836,38.88,Perfect,Outdoor Furniture,Side Tables,873114,Blue,4,66.0,,2018-07-31T00:00:00,2018-08-02T00:00:00
317142,79.4664,Great,Kitchen and Dining,Spoons,107473,Blue,Re,98.1,,2018-09-07T00:00:00,2018-09-08T00:00:00
286874,98.9928,Perfect,Kids Storage,Shelves,133823,Black,13,162.0,100.82105,2018-06-30T00:00:00,2018-10-05T00:00:00
295322,60.5232,Perfect,Kids Furniture,Side Tables,127933,Brown,XL,97.9,65.93,2018-07-16T00:00:00,2018-07-18T00:00:00
296413,60.8127,Perfect,Outdoor Furniture,Rugs,145249,Blue,M,121.0,76.93,2018-07-19T00:00:00,2018-10-11T00:00:00
306575,244.1994,Great,Kitchen and Dining,Spoons,113720,Green,Do,350.1,,2018-08-18T00:00:00,2018-08-21T00:00:00
295001,29.5554,Perfect,Kids Furniture,Side Tables,151131,Blue,S,54.945,,2018-07-16T00:00:00,2018-10-14T00:00:00
308625,24.7845,Great,Outdoor Furniture,Desks,889350,Blue,L,97.9,34.83,2018-08-19T00:00:00,2018-09-19T00:00:00
299365,25.1658,Perfect,Kids Storage,Envelopes,130321,Gray,12,117.0,29.76105,2018-07-28T00:00:00,2018-08-18T00:00:00
306538,78.3864,Perfect,Outdoor Furniture,Rugs,154039,Blue,2X,154.0,,2018-08-14T00:00:00,2018-08-22T00:00:00
274694,49.4316,Great,Outdoor Storage,Shelves,111093,Blue,6.,135.0,55.94105,2018-06-04T00:00:00,2018-08-27T00:00:00
313130,80.19,Great,Kids Storage,Boxes,122167,Gray,10,148.5,,2018-08-30T00:00:00,2018-09-06T00:00:00
290823,62.3193,Perfect,Kids Furniture,Rugs,109885,Blue,L,174.9,78.83,2018-07-08T00:00:00,2018-08-11T00:00:00
277601,89.9775,Perfect,Kitchen and Dining,Spoons,138136,Blue,Lo,116.1,,2018-06-10T00:00:00,2018-08-09T00:00:00
335957,62.775,Great,Outdoor Storage,Shelves,159652,Blue,8,135.0,,2018-10-21T00:00:00,2018-10-24T00:00:00
321721,76.725,Perfect,Kids Storage,Boxes,122167,Black,9.,148.5,,2018-09-16T00:00:00,2018-09-20T00:00:00
307156,20.2068,Perfect,Kitchen and Dining,Spoons,129900,Red,On,22.455,,2018-08-18T00:00:00,2018-08-21T00:00:00
278019,44.2122,Perfect,Kids Furniture,Side Tables,119170,Brown,34,87.945,55.93,2018-06-09T00:00:00,2018-10-13T00:00:00
319711,74.4,Perfect,Outdoor Storage,Shelves,155127,Black,8,144.0,,2018-09-14T00:00:00,2018-10-05T00:00:00
299045,20.2554,Perfect,Kitchen and Dining,Appliances,128827,Multi-colored,NO,82.8,21.43955,2018-07-26T00:00:00,2018-08-25T00:00:00
